"name","disc_method","data","mean_acc","mean_F1","mean_Kappa","diff_acc","relative_diff_acc","diff_F1","relative_diff_F1","diff_Kappa","relative_diff_Kappa"
"SPAMBASE","Infogain","TEST",0.932934782608696,0.929299572197103,0.858659489332199,0.0310386473429951,0.0344148800835598,0.0302878640181186,0.0336901774944276,0.0550707164097317,0.0612569512818488
"SPECTFHEART","Infogain","TEST",0.81440329218107,0.705796518387094,0.417846062390452,0.0127572016460905,0.0159137577002053,0.0535090632063693,0.0820329484821134,0.0805068614825052,0.123422366692917
"TAE","Infogain","TEST",0.526086956521739,0.514720720749715,0.290008066397839,-0.0666666666666669,-0.112469437652812,-0.0703282447327236,-0.120209160056766,-0.0994373797136201,-0.169964200571866
"TEXTURE","Infogain","TEST",0.862909090909091,0.861074001521381,0.8492,-0.00563636363636366,-0.0064894285116182,-0.00568210336350083,-0.00655559658764158,-0.00620000000000009,-0.0071531079678101
"THYROID","Infogain","TEST",0.991373456790123,0.960705773892968,0.939088353266395,0.0166589506172837,0.0170911077159343,0.120276051810281,0.143112563311329,0.186481346681542,0.221888091034452
"TITANIC","Infogain","TEST",0.774469696969697,0.703371495196025,0.42965332521073,-0.00755050505050492,-0.00965512787393422,-0.00675288589354917,-0.00950944098439195,-0.0082817487830239,-0.0116623918338318
"VEHICLE","Infogain","TEST",0.703280839895013,0.697121889280201,0.604458425675022,-0.0127296587926509,-0.0177785923753665,-0.0122503709461713,-0.0172693120848312,-0.0176121647077867,-0.0248278170648601
"VERTEBRAL","Infogain","TEST",0.803046594982079,0.745871467404636,0.683478635011238,-0.0406810035842294,-0.0482158028887001,-0.058050640771944,-0.0722092851801424,-0.065820919549913,-0.0818747474170166
"WAVE","Infogain","TEST",0.804322222222222,0.802188110496187,0.706491104967179,-0.0235222222222223,-0.028413819021287,-0.0238180582239632,-0.0288352062320163,-0.0352644037131081,-0.0426926638668429
"WDBC","Infogain","TEST",0.955458089668615,0.952347886271067,0.904737986532883,-0.000974658869395739,-0.0010190563538164,-0.00107268441825059,-0.00112509049125618,-0.00214398208637068,-0.0022487264826063
"WILT","Infogain","TEST",0.907523546979095,0.650234740069241,0.327492296345318,-0.0589478520560531,-0.0609928572277485,-0.201912144074592,-0.236945235418488,-0.378283722927695,-0.443918448763401
"WINE","Infogain","TEST",0.9437106918239,0.944412956932138,0.914510703281928,-0.013836477987421,-0.0144499178981934,-0.0134895809415678,-0.0140824148681255,-0.0206895593337312,-0.0215988146139132
"WIRELESS","Infogain","TEST",0.9695,0.969564391710316,0.959333333333334,-0.010083333333333,-0.0102934921310077,-0.0100154950754927,-0.0102242759478816,-0.013444444444444,-0.0137247044634184
"WISCONSIN","Infogain","TEST",0.964308943089431,0.961100901486148,0.922233142787222,0.00130081300813001,0.00135078092021943,0.00145868675848793,0.00152003187865375,0.00289984267074317,0.00302179565075316
"YEAST","Infogain","TEST",0.544419475655431,0.455227075185631,0.43620085125126,-0.0145692883895131,-0.0260636515912898,-0.0300833425328134,-0.0619878358973666,-0.0165953945923595,-0.0341954221184418
"APPENDICITIS","Logreg","TEST",0.854166666666667,0.762603509970246,0.540213856547317,-0.0151041666666667,-0.0173756740563212,-0.011831610699526,-0.015277730030236,-0.0140113504066947,-0.0180923489040333
"AUSTRA","Logreg","TEST",0.869323671497584,0.867329053533842,0.735120092131658,0.023590982286634,0.0278941355674024,0.0294994422766353,0.0352093574639476,0.0523599641107259,0.0624947643377715
"AUTOS","Logreg","TEST",0.689247311827957,0.598414751428147,0.58570682766056,0.0301075268817209,0.0456769983686794,0.0222411404164156,0.0386014562127572,0.046808673426128,0.0812405714727796
"BALANCE","Logreg","TEST",0.717736185383244,0.503717527374264,0.479576805395156,-0.134224598930481,-0.15754786065488,-0.120544845255585,-0.193099649347376,-0.250053383607718,-0.400558154024742
"BANANA","Logreg","TEST",0.548962264150944,0.498694764028032,0.0612240315597217,-0.299654088050314,-0.353109019491588,-0.340256855605343,-0.40557387058152,-0.625331385384697,-0.745372403784106
"BANDS","Logreg","TEST",0.710907170690848,0.696304282955789,0.39692952009846,-0.0235578498852834,-0.0320748425388647,-0.0253470338145665,-0.0351236576800045,-0.0597032497710991,-0.0827314360601353
"BANKNOTE","Logreg","TEST",0.841545307443366,0.830615732747497,0.671334656630678,-0.123139158576052,-0.127647083490586,-0.133408371807856,-0.138386966858458,-0.256775170937921,-0.266357625006022
"BRCANCER","Logreg","TEST",0.708571428571429,0.701448354188612,0.409958615903174,-0.0128571428571428,-0.0178217821782177,-0.0151160254921416,-0.0210951394191212,-0.0326426342109133,-0.0455543634829523
"BUPA","Logreg","TEST",0.652588996763754,0.619631161748971,0.259357672926029,-0.0378640776699032,-0.0548394656667451,-0.0571285963291038,-0.0844148837858547,-0.107722773326635,-0.159174318568462
"CLEVELAND","Logreg","TEST",0.615036231884058,0.396589224415356,0.371014999412789,0.00778985507246421,0.0128281622911702,0.00939939180006522,0.0242759261951085,0.0071622311136943,0.0184979834447529
"CMC","Logreg","TEST",0.492420814479638,0.465844344925753,0.227792632459245,-0.067797888386123,-0.121020394426868,-0.0771994324969104,-0.142160606025735,-0.106892480555564,-0.196839527492397
"CRX","Logreg","TEST",0.875281803542673,0.87373910583005,0.747838881974863,0.0303542673107894,0.0359252906422722,0.0385365714055793,0.0461403908839123,0.0673526604351917,0.0806423084929977
"CRYOTHERAPY","Logreg","TEST",0.759876543209877,0.75541981771838,0.517675033425416,-0.0555555555555552,-0.0681302043906128,-0.0550791980601988,-0.0679571436706666,-0.110724962514006,-0.1366133213717
"DERMA","Logreg","TEST",0.943393393393394,0.928943309529535,0.928792057236529,0.0145645645645648,0.015680569026835,0.0115111132813783,0.0125470997512983,0.0193753778828235,0.0211191387898301
"ECOLI","Logreg","TEST",0.792156862745098,0.537087613903481,0.717378746584135,0.00310457516339879,0.00393456202112251,0.00292999604039412,0.00548526491509314,0.00344423419082529,0.00644797354871404
"GERMAN","Logreg","TEST",0.7675,0.695014611205973,0.397907141742095,-0.00794444444444442,-0.0102450207766155,-0.00714726554628187,-0.0101789427522617,-0.0151445717493158,-0.0215684904731154
"HABERMAN","Logreg","TEST",0.731135531135531,0.545286700959897,0.139738207226262,-0.000366300366299921,-0.000500751126689426,-0.0541819231996076,-0.090383251126069,-0.0775653168361874,-0.129390119366029
"HAYES","Logreg","TEST",0.686170212765958,0.627011786014754,0.494072241885139,-0.0794326241134754,-0.103751736915239,-0.152425383910319,-0.195558269212349,-0.132507586919527,-0.17000419281039
"HEART","Logreg","TEST",0.831687242798354,0.828214591370963,0.657606122215948,0.00864197530864197,0.0105,0.0109337125134367,0.0133781577377913,0.018794013430637,0.0229957826211585
"HEPATISIS","Logreg","TEST",0.838297872340426,0.737178089961601,0.479402785951059,-0.0138297872340427,-0.0162297128589265,-0.0228945990414432,-0.0301215914907732,-0.0450123855893904,-0.0592211590294492
"HORSECOLIC","Logreg","TEST",0.850900900900901,0.837954471733131,0.676785325230839,0.0057057057057055,0.00675075501865316,0.0116194494653615,0.0140614268453411,0.0174681317535053,0.0211392852569243
"HYPOTHYROID","Logreg","TEST",0.967316473480857,0.837294584948123,0.676764159685653,-0.017246224095539,-0.0175166336668984,-0.0724496163863907,-0.0796373489164466,-0.142825436918321,-0.156995160517439
"IMMUNOTHERAPY","Logreg","TEST",0.774074074074074,0.552649915216013,0.160597556332196,-0.0271604938271607,-0.033898305084746,-0.0741143571477779,-0.118249173438463,-0.130231353362762,-0.207783626325101
"INDIAN","Logreg","TEST",0.731904761904762,0.616189183636414,0.257539296892623,0.0216190476190479,0.0304371145079113,0.0124053150060643,0.0205459530315129,-0.00174794968406966,-0.00289499235551752
"ION","Logreg","TEST",0.879047619047619,0.867820868098674,0.737073795585647,-0.0238095238095242,-0.026371308016878,-0.0262422239453836,-0.0293516466331108,-0.0526754152442998,-0.058916888207375
"IRIS","Logreg","TEST",0.938148148148148,0.937864136999514,0.907222222222221,-0.00518518518518574,-0.00549666274047958,-0.00524241797803759,-0.00555866985588111,-0.00777777777777822,-0.00824697669285455
"MAMMOGRAPHIC","Logreg","TEST",0.820428240740741,0.818391374289586,0.638564488291081,-0.00121527777777775,-0.00147908156078317,-0.00232284473695943,-0.00283027232026584,-0.00342480305855519,-0.00417295445742048
"MUTAGENESIS","Logreg","TEST",0.671202749140894,0.487623028184908,0.0851486286991184,-0.0979725085910649,-0.127373453067059,-0.193992894101768,-0.284607339351703,-0.314581425770409,-0.461523000687918
"NEWTHYROID","Logreg","TEST",0.927692307692308,0.897385851469164,0.842674343435163,-0.0097435897435898,-0.0103938730853392,-0.00995353504892116,-0.0109700242233701,-0.0175210203299878,-0.0193103270841407
"PAGEBLOCKS","Logreg","TEST",0.952537555826228,0.722648264035637,0.755620824288139,0.00493300852618783,0.00520576704728063,-0.0165169628922579,-0.0223454273693385,-0.0021999221635205,-0.00297622518400084
"PENBASED","Logreg","TEST",0.886641414141414,0.885761373147607,0.874030909280628,-0.0123737373737369,-0.0137636583242039,-0.012230466198912,-0.0136197965983881,-0.0137468888873913,-0.0153084786353906
"PHONEME","Logreg","TEST",0.788361093974912,0.737194372212255,0.475291709897717,-0.0659263828912193,-0.0771711919892162,-0.0880192611288561,-0.106662393315638,-0.176124153501,-0.213428555206864
"PIMA","Logreg","TEST",0.749565217391305,0.706625867525345,0.41830839270502,-0.0260869565217389,-0.0336322869955153,-0.0395075498639849,-0.0529497124015958,-0.0752276159810643,-0.100823276679231
"SAT","Logreg","TEST",0.839689119170984,0.802001473373362,0.801905467517863,-0.017495682210708,-0.0204106304527411,-0.0270596749141245,-0.0326389373932419,-0.0221068547721378,-0.0266649267280247
"SEGMENTATION","Logreg","TEST",0.912866762866763,0.911061313286024,0.898344556677889,0.00899470899470922,0.00995130777213127,0.0118029067216493,0.0131251558345086,0.0104938271604934,0.0116694234759341
"SPAMBASE","Logreg","TEST",0.926847826086956,0.92266491566139,0.845459464925827,0.0249516908212556,0.027665814106083,0.0236532074824056,0.0263102329671734,0.0418706920033594,0.046574134265917
"SPECTFHEART","Logreg","TEST",0.811316872427983,0.651800699354721,0.330126211340047,0.00967078189300408,0.0120636550308008,-0.000486755826003993,-0.000746229016268802,-0.00721298956790023,-0.011057992163749
"TAE","Logreg","TEST",0.559420289855073,0.554979030101008,0.340576998125874,-0.0333333333333334,-0.056234718826406,-0.030069935381431,-0.0513972969025506,-0.0488684479855855,-0.0835288170201069
"TEXTURE","Logreg","TEST",0.864343434343434,0.862458272687496,0.850777777777778,-0.00420202020202054,-0.00483799688321394,-0.004297832197386,-0.00495852544119873,-0.00462222222222242,-0.00533278300109154
"THYROID","Logreg","TEST",0.955516975308642,0.763060612333392,0.594889158805029,-0.0191975308641977,-0.019695542379456,-0.0773691097492957,-0.0920589880585917,-0.157717847779824,-0.187663338927352
"TITANIC","Logreg","TEST",0.776641414141414,0.705808476782365,0.431656126951755,-0.00537878787878787,-0.0068780676827693,-0.00431590430720918,-0.00607767374581212,-0.00627894704199961,-0.00884203839384524
"VEHICLE","Logreg","TEST",0.661942257217847,0.652420035490634,0.549890002440842,-0.0540682414698166,-0.0755131964809389,-0.0569522247357385,-0.0802853845984393,-0.0721805879419662,-0.101752763660271
"VERTEBRAL","Logreg","TEST",0.831362007168459,0.784591196542178,0.728217616400322,-0.0123655913978495,-0.0146559048428208,-0.0193309116344026,-0.0240457519923766,-0.0210819381608284,-0.0262238566975667
"WAVE","Logreg","TEST",0.807766666666666,0.805860321376479,0.711671425580002,-0.0200777777777782,-0.0242530802888363,-0.0201458473436713,-0.024389463549511,-0.0300840831002857,-0.0364211361119727
"WDBC","Logreg","TEST",0.949512670565302,0.945930705359865,0.891916365568909,-0.00692007797270944,-0.00723530011209609,-0.00748986532945195,-0.00785578322904951,-0.014965603050345,-0.0156967486442263
"WILT","Logreg","TEST",0.927371927406387,0.560059869780519,0.142426406139609,-0.0390994716287614,-0.0404559014035959,-0.292087014363314,-0.342766041627646,-0.563349613133405,-0.661094493937406
"WINE","Logreg","TEST",0.9437106918239,0.944294588691041,0.914295439858752,-0.0138364779874213,-0.0144499178981936,-0.0136079491826651,-0.0142059851024836,-0.0209048227569072,-0.0218235383354453
"WIRELESS","Logreg","TEST",0.968722222222222,0.96871882689481,0.958296296296297,-0.0108611111111114,-0.0110874805047501,-0.0108610598909986,-0.0110874672270333,-0.0144814814814814,-0.014783359353159
"WISCONSIN","Logreg","TEST",0.963008130081301,0.95955696175635,0.91915306878488,1.11022302462516e-16,1.15286983561751e-16,-8.52529713102346e-05,-8.88382878554679e-05,-0.000180231331598724,-0.000187810966246282
"YEAST","Logreg","TEST",0.527640449438202,0.424006330755361,0.413072462753058,-0.0313483146067417,-0.0560804020100505,-0.0613040869630828,-0.126319330319113,-0.0397237830905615,-0.0818523189288047
"APPENDICITIS","MDLP","TEST",0.8109375,0.706580172742326,0.44842693043878,-0.0583333333333333,-0.067106051527861,-0.0678549479274457,-0.0876186346879016,-0.105798276515232,-0.136613479543298
"AUSTRA","MDLP","TEST",0.865780998389694,0.863650830375604,0.727717428226208,0.0200483091787436,0.0237052551408982,0.0258212191183974,0.0308191770396505,0.0449573002052754,0.0536592400187607
"AUTOS","MDLP","TEST",0.714516129032258,0.659559530777553,0.622640171490562,0.0553763440860219,0.0840130505709631,0.0833859197658215,0.144723600963606,0.08374201725613,0.145341639491408
"BALANCE","MDLP","TEST",0.734046345811052,0.513607870486696,0.509698453117975,-0.117914438502674,-0.138403598702793,-0.110654502143153,-0.177256402107011,-0.219931735884898,-0.352306570966924
"BANANA","MDLP","TEST",0.738207547169811,0.730771766178659,0.46477444899497,-0.110408805031447,-0.130104498628919,-0.108179853454716,-0.128946474293704,-0.221780967949449,-0.264354895752354
"BANDS","MDLP","TEST",0.622765759860155,0.534594245471816,0.178307620671212,-0.111699260715977,-0.152082478520702,-0.18705707129854,-0.259206997827824,-0.278325149198347,-0.385678156098918
"BANKNOTE","MDLP","TEST",0.966383495145631,0.965852684529739,0.931743068961385,0.00169902912621323,0.00176122782739929,0.00182857997438568,0.00189681976388868,0.00363324139278565,0.00376882836810543
"BRCANCER","MDLP","TEST",0.6,0.571142804325954,0.201506008939988,-0.121428571428572,-0.168316831683169,-0.1454215753548,-0.202942791294746,-0.241095241174099,-0.336459986025976
"BUPA","MDLP","TEST",0.587378640776699,0.544331375889968,0.14005208003694,-0.103074433656958,-0.149285212092805,-0.132428382188107,-0.195680048358948,-0.227028366215724,-0.33546374988439
"CLEVELAND","MDLP","TEST",0.598369565217391,0.378065728688726,0.352994080750229,-0.00887681159420273,-0.0146181384248207,-0.00912410392656487,-0.0235649367777447,-0.0108586875488652,-0.02804486748921
"CMC","MDLP","TEST",0.508446455505279,0.482003992193157,0.260647759764742,-0.051772247360482,-0.092414350137981,-0.0610397852295073,-0.112403065401482,-0.0740373532500674,-0.136337725112063
"CRX","MDLP","TEST",0.876731078904992,0.875148143959536,0.750652665588916,0.0318035426731081,0.0376405565084813,0.0399456095350653,0.0478274524904207,0.0701664440492449,0.084011292060549
"CRYOTHERAPY","MDLP","TEST",0.783333333333334,0.779944780052672,0.565656938249665,-0.0320987654320984,-0.0393641180923539,-0.0305542357259074,-0.0376980540766685,-0.0627430576897575,-0.0774128733882366
"DERMA","MDLP","TEST",0.942492492492493,0.927864393773749,0.927662274432612,0.0136636636636638,0.0147106369220822,0.0104321975255915,0.0113710828639479,0.0182455950789066,0.0198876768806698
"ECOLI","MDLP","TEST",0.796568627450981,0.536527576421968,0.720940685899528,0.00751633986928124,0.00952578173534918,0.00236995855888122,0.00443681505163646,0.0070061735062189,0.0131163036375804
"GERMAN","MDLP","TEST",0.769111111111111,0.696549056715904,0.401147980932603,-0.00633333333333341,-0.0081673592205188,-0.00561282003635111,-0.00799362685754511,-0.0119037325588078,-0.0169529747383421
"HABERMAN","MDLP","TEST",0.71978021978022,0.520736286300231,0.117789470472294,-0.0117216117216115,-0.0160240360540808,-0.0787323378592739,-0.131336878505797,-0.0995140535901554,-0.16600377330787
"HAYES","MDLP","TEST",0.577659574468085,0.531675168376874,0.331119443610542,-0.187943262411348,-0.245484020379806,-0.247762001548199,-0.317872961552522,-0.295460385194125,-0.379068893035377
"HEART","MDLP","TEST",0.820781893004115,0.817218250786038,0.635662951247263,-0.00226337448559688,-0.00275000000000021,-6.26280714879357e-05,-7.662980146493e-05,-0.00314915753804834,-0.00385321328262389
"HEPATISIS","MDLP","TEST",0.827304964539007,0.72121937638328,0.447838998299731,-0.0248226950354614,-0.0291302538493554,-0.0388533126197637,-0.0511178906727012,-0.0765761732407188,-0.100748486754814
"HORSECOLIC","MDLP","TEST",0.842492492492492,0.828562730320318,0.658024018989464,-0.00270270270270301,-0.00319772606146776,0.00222770805254802,0.00269588967248945,-0.0012931744878697,-0.00156495180891734
"HYPOTHYROID","MDLP","TEST",0.982578152441166,0.900695549186052,0.80152093960906,-0.00198454513522961,-0.00201566151156729,-0.00904865214846129,-0.00994636968852093,-0.018068656994915,-0.0198612499737947
"IMMUNOTHERAPY","MDLP","TEST",0.781481481481482,0.581228427990957,0.221250315579009,-0.0197530864197528,-0.0246533127889057,-0.045535844372834,-0.0726522655816025,-0.0695785941159489,-0.111012380864562
"INDIAN","MDLP","TEST",0.710095238095238,0.599773284364683,0.222339057049644,-0.000190476190475963,-0.00026816840976101,-0.00401058426566658,-0.00664241705357973,-0.0369481895270489,-0.0611943966155701
"ION","MDLP","TEST",0.907777777777777,0.898469367188616,0.797385229471523,0.00492063492063455,0.00545007032348763,0.00440627514455816,0.00492837159230484,0.00763601864157626,0.0085408051283253
"IRIS","MDLP","TEST",0.931111111111111,0.93049044733806,0.896666666666666,-0.0122222222222224,-0.0129564193168435,-0.0126161076394915,-0.013377181584526,-0.0183333333333333,-0.0194393022045846
"MAMMOGRAPHIC","MDLP","TEST",0.8234375,0.82222897709886,0.645565011055672,0.00179398148148102,0.00218340611353656,0.00151475807231471,0.00184565837559313,0.00357571970603632,0.00435683898626431
"MUTAGENESIS","MDLP","TEST",0.735085910652921,0.679132623472382,0.369222582189587,-0.034089347079038,-0.044319349506322,-0.00248329881429443,-0.00364325235531983,-0.0305074722799406,-0.0447575698900849
"NEWTHYROID","MDLP","TEST",0.917179487179487,0.880352995693088,0.816715720208275,-0.0202564102564106,-0.0216083150984686,-0.0269863908249981,-0.0297423337132518,-0.0434796435568758,-0.0479199340433451
"PAGEBLOCKS","MDLP","TEST",0.958587088915956,0.759045616911483,0.78515540286673,0.0109825416159153,0.0115897941258379,0.0198803899835878,0.026895732184554,0.0273346564150707,0.0369804414754175
"PENBASED","MDLP","TEST",0.896560606060606,0.895843690806934,0.885048727994659,-0.00245454545454515,-0.00273026038594388,-0.00214814853958478,-0.00239216933324029,-0.00272907017336055,-0.00303908126308423
"PHONEME","MDLP","TEST",0.84592843923504,0.817322293302596,0.636042767775435,-0.0083590376310918,-0.00978480647024828,-0.00789134003851544,-0.00956278437447175,-0.0153730956232819,-0.0186292312707433
"PIMA","MDLP","TEST",0.759637681159421,0.729323274913035,0.460272568161705,-0.0160144927536229,-0.020646487294469,-0.0168101424762949,-0.0225296737614466,-0.0332634405243794,-0.0445810893188056
"SAT","MDLP","TEST",0.85926597582038,0.832508237549049,0.826583772208761,0.00208117443868783,0.00242791803509954,0.00344708926156279,0.00415782269942707,0.00257144991876046,0.00310164084286432
"SEGMENTATION","MDLP","TEST",0.923665223665224,0.922405074011432,0.91094276094276,0.01979316979317,0.0218981986536469,0.0231466674470564,0.0257397287343562,0.0230920314253645,0.0256789719804654
"SPAMBASE","MDLP","TEST",0.933816425120773,0.929963637023465,0.860033023678952,0.0319202898550721,0.0353924233699796,0.0309519288444807,0.0344288384265609,0.0564442507564848,0.0627847782659215
"SPECTFHEART","MDLP","TEST",0.808024691358025,0.700518737032809,0.405894704582207,0.00637860082304587,0.00795687885010342,0.048231281852084,0.0739417590649829,0.0685555036742601,0.105100141248717
"TAE","MDLP","TEST",0.441666666666667,0.339343337611199,0.163026140311519,-0.151086956521739,-0.254889975550122,-0.24570562787124,-0.419974467724472,-0.22641930579994,-0.387009155059751
"TEXTURE","MDLP","TEST",0.868686868686869,0.866856846522109,0.855555555555556,0.000141414141413998,0.000162817202800291,0.000100741637227508,0.000116228356119728,0.000155555555555686,0.000179468658690724
"THYROID","MDLP","TEST",0.956033950617284,0.769953400736132,0.623861281968857,-0.0186805555555558,-0.0191651559890126,-0.0704763213465555,-0.0838574832550026,-0.128745724615996,-0.15319035159412
"TITANIC","MDLP","TEST",0.784949494949495,0.708559078329012,0.438210668406239,0.00292929292929311,0.00374580211831592,-0.00156530276056277,-0.00220426562197605,0.000275594412484759,0.00038809315638748
"VEHICLE","MDLP","TEST",0.70997375328084,0.702548893475939,0.61350466899082,-0.00603674540682408,-0.00843108504398818,-0.0068233667504336,-0.00961888014659067,-0.00856592139198831,-0.0120753543270141
"VERTEBRAL","MDLP","TEST",0.789964157706093,0.710328605196287,0.66155012787574,-0.0537634408602152,-0.0637213254035686,-0.0935935029802931,-0.116421108498406,-0.0877494266854106,-0.109151652620227
"WAVE","MDLP","TEST",0.821133333333333,0.819428526722624,0.731703777785882,-0.00671111111111133,-0.00810672965935656,-0.00657764199752642,-0.00796318749981989,-0.0100517308944056,-0.0121690748508333
"WDBC","MDLP","TEST",0.954191033138401,0.950954959236924,0.901939024015397,-0.00224171539961004,-0.00234382961377755,-0.00246561145239288,-0.00258606907401868,-0.00494294460385736,-0.00518443251154487
"WILT","MDLP","TEST",0.96540317022743,0.772665533450858,0.549056654561154,-0.00106822880771829,-0.00110528755303543,-0.0794813506929745,-0.0932718902948648,-0.156719364711859,-0.183911210177478
"WINE","MDLP","TEST",0.955031446540881,0.955218723176083,0.93149682595036,-0.00251572327043981,-0.00262725779967113,-0.00268381469762347,-0.002801761757079,-0.00370343666529971,-0.00386619360412216
"WIRELESS","MDLP","TEST",0.973388888888889,0.973413040574506,0.964518518518519,-0.0061944444444445,-0.00632355026229979,-0.00616684621130226,-0.00629539897101897,-0.0082592592592593,-0.00843143001471736
"WISCONSIN","MDLP","TEST",0.964390243902439,0.961071455950609,0.922170498977208,0.00138211382113784,0.00143520472773284,0.00142924122294918,0.00148934801013813,0.00283719886072875,0.00295651735322412
"YEAST","MDLP","TEST",0.504868913857678,0.440337679230575,0.385915107021972,-0.0541198501872661,-0.0968174204355111,-0.0449727384878688,-0.0926679849554764,-0.0668811388216478,-0.137811051194968
"APPENDICITIS","ModifiedChi2","TEST",0.835416666666667,0.722977855814429,0.461351514468036,-0.0338541666666666,-0.0389454763331336,-0.0514572648553433,-0.0664449009115707,-0.0928736924859757,-0.11992443266991
"AUSTRA","ModifiedChi2","TEST",0.866022544283414,0.863946744173205,0.728344272966596,0.0202898550724635,0.0239908606245237,0.026117132915998,0.0311723679434151,0.0455841449456632,0.0544074168938262
"AUTOS","ModifiedChi2","TEST",0.698655913978494,0.635239662776987,0.602972707971404,0.0395161290322582,0.0599510603588909,0.0590660517652557,0.102514330119248,0.064074553736972,0.111207025994232
"BALANCE","ModifiedChi2","TEST",0.726470588235294,0.507634681781175,0.497007332932095,-0.125490196078431,-0.147295742232451,-0.116627690848673,-0.186824796691417,-0.232622856070779,-0.372636356554379
"BANANA","ModifiedChi2","TEST",0.737421383647799,0.728615071425887,0.461990931707572,-0.111194968553459,-0.131030904913659,-0.110336548207487,-0.13151717646806,-0.224564485236847,-0.267672747726481
"BANDS","ModifiedChi2","TEST",0.69068702429076,0.664538220174729,0.343307074693788,-0.0437779962853712,-0.0596052841986003,-0.0571130965956268,-0.0791422329155139,-0.113325695175771,-0.157036636034898
"BANKNOTE","ModifiedChi2","TEST",0.941666666666667,0.939776669938381,0.880429868762753,-0.0230177993527505,-0.0238604436616762,-0.0242474346169724,-0.0251523115473926,-0.0476799588058467,-0.0494593014640839
"BRCANCER","ModifiedChi2","TEST",0.657619047619047,0.650228763298402,0.308867034926224,-0.063809523809524,-0.0884488448844887,-0.0663356163823516,-0.0925745379806706,-0.133734215187864,-0.1866325189754
"BUPA","ModifiedChi2","TEST",0.636407766990291,0.623299760777065,0.251114741864299,-0.0540453074433662,-0.078275134755098,-0.0534599973010107,-0.0789940546300083,-0.115965704388365,-0.171354314443423
"CLEVELAND","ModifiedChi2","TEST",0.603985507246377,0.384240565390127,0.363181901886071,-0.00326086956521732,-0.00536992840095453,-0.00294926722516314,-0.00761710917159728,-0.000670866413024052,-0.00173265503510941
"CMC","ModifiedChi2","TEST",0.517458521870286,0.494031789323003,0.274116629257962,-0.0427601809954749,-0.0763276569967015,-0.0490119880996608,-0.0902542117916833,-0.0605684837568466,-0.111535176858688
"CRX","ModifiedChi2","TEST",0.877133655394525,0.875621527676947,0.751602913169558,0.032206119162641,0.0381170192490949,0.0404189932524764,0.048394241619883,0.0711166916298867,0.0851490371480882
"CRYOTHERAPY","ModifiedChi2","TEST",0.729012345679012,0.721078012856772,0.453779016922813,-0.0864197530864197,-0.105980317940954,-0.0894210029218067,-0.110328330054673,-0.174620979016609,-0.21544872432555
"DERMA","ModifiedChi2","TEST",0.942642642642643,0.928180222679727,0.927843965888796,0.0138138138138139,0.0148722922728743,0.0107480264315698,0.0117153359948821,0.0184272865350904,0.0200857203512683
"ECOLI","ModifiedChi2","TEST",0.794934640522876,0.559276782235285,0.719332263558287,0.00588235294117645,0.0074549596189687,0.0251191643721982,0.0470257533210668,0.00539775116497709,0.0101051655625
"GERMAN","ModifiedChi2","TEST",0.762444444444444,0.685496945260176,0.380213986302056,-0.0130000000000001,-0.0167645794526438,-0.0166649314920788,-0.0237337457982766,-0.0328377271893548,-0.0467666050757993
"HABERMAN","ModifiedChi2","TEST",0.731684981684982,0.521532137764938,0.119452011422728,0.000183150183150294,0.000250375563345168,-0.0779364863945662,-0.130009283644892,-0.0978515126397222,-0.163230415564979
"HAYES","ModifiedChi2","TEST",0.615248226950355,0.645702272467274,0.390100042201921,-0.150354609929078,-0.196387216303845,-0.133734897457799,-0.171578804062751,-0.236479786602745,-0.303398138717811
"HEART","ModifiedChi2","TEST",0.820987654320988,0.817158340302242,0.635791136875142,-0.00205761316872433,-0.00250000000000006,-0.000122538555284213,-0.000149934445371473,-0.00302097191016892,-0.00369636925115871
"HEPATISIS","ModifiedChi2","TEST",0.83049645390071,0.724479381008853,0.454830182044894,-0.0216312056737591,-0.0253849354972953,-0.0355933079941908,-0.0468288211235126,-0.0695849894955562,-0.0915504405069836
"HORSECOLIC","ModifiedChi2","TEST",0.843393393393393,0.830005031193925,0.660765141555948,-0.00180180180180212,-0.00213181737431197,0.00367000892615521,0.00444130870319806,0.00144794807861448,0.00175225306878652
"HYPOTHYROID","ModifiedChi2","TEST",0.988865472427116,0.938101308145968,0.876239776135915,0.00430277485072028,0.00437023956047899,0.028357106811454,0.0311704177612307,0.0566501795319404,0.0622704486039478
"IMMUNOTHERAPY","ModifiedChi2","TEST",0.76604938271605,0.471701585980762,0.0508690961696077,-0.0351851851851848,-0.0439137134052383,-0.155062686383029,-0.247401923211453,-0.239959813525351,-0.382854964946169
"INDIAN","ModifiedChi2","TEST",0.708285714285714,0.579310735270058,0.195104793646648,-0.00200000000000022,-0.00281576830249428,-0.024473133360292,-0.0405329367540208,-0.0641824529300448,-0.106300377112822
"ION","ModifiedChi2","TEST",0.912380952380952,0.903517673072907,0.807452582056759,0.00952380952380927,0.0105485232067508,0.00945458102884988,0.0105748476958536,0.0177033712268128,0.0198010312519873
"IRIS","ModifiedChi2","TEST",0.935185185185185,0.934590001366316,0.902777777777777,-0.00814814814814835,-0.00863761287789577,-0.00851655361123571,-0.00903031960311041,-0.0122222222222225,-0.0129595348030567
